index;Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;hotel;level_grade_review;level_hotel;month_str;month_num;year;delay_comment;date
876;Anonyme;Royaume-Uni;;2;Septembre 2021;Famille; 30 septembre 2021;Exceptionnel;10.0;;;0;Disney's Newport Bay Club;2;6;septembre;9;2021;0;2021-09-30
877;Anonyme;Émirats arabes unis;;3;Juillet 2021;Famille; 24 juillet 2021;Décevant;4.0;;;0;Disney's Newport Bay Club;0;6;juillet;7;2021;0;2021-07-24
878;Anonyme;Royaume-Uni;;1;Mars 2020;Couple; 14 mars 2020;It was ok;5.0;;;0;Disney's Newport Bay Club;0;6;mars;3;2020;0;2020-03-14
879;Anonyme;Malaisie;;2;Février 2020;Famille; 4 mars 2020;Highly recommend;10.0;;;0;Disney's Newport Bay Club;2;6;février;2;2020;1;2020-03-04
880;אודליה;Israël;Chambre Supérieure;1;Décembre 2022;Famille; 18 décembre 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;décembre;12;2022;0;2022-12-18
881;Cesare;Italie;Chambre Supérieure - Côté Lac;3;Décembre 2022;Famille; 12 décembre 2022;eccellente;7.0;;;0;Disney's Newport Bay Club;1;6;décembre;12;2022;0;2022-12-12
882;Marij;Pays-Bas;Chambre Supérieure - Côté Lac;1;Décembre 2022;Famille; 12 décembre 2022;gezellige Disney ervaring;7.0;;;0;Disney's Newport Bay Club;1;6;décembre;12;2022;0;2022-12-12
883;Julia;Allemagne;Chambre Supérieure - Côté Lac;4;Décembre 2022;Famille; 8 décembre 2022;Wundervoller Ausflug;8.0;;;0;Disney's Newport Bay Club;2;6;décembre;12;2022;0;2022-12-08
884;Joeri;Belgique;Chambre Supérieure - Côté Lac;3;Novembre 2022;Groupe; 28 novembre 2022;Redelijk duur, maar wel leuk eens te mogen ervaren.;8.0;;;0;Disney's Newport Bay Club;2;6;novembre;11;2022;0;2022-11-28
885;Carolina;Italie;Chambre Supérieure;1;Novembre 2022;Groupe; 22 novembre 2022;magico;8.0;;;0;Disney's Newport Bay Club;2;6;novembre;11;2022;0;2022-11-22
886;Cathrin;Norvège;Chambre Supérieure;2;Novembre 2022;Famille; 15 novembre 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;novembre;11;2022;0;2022-11-15
887;Lisa;Belgique;Chambre Supérieure;1;Octobre 2022;Famille; 29 octobre 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2022;0;2022-10-29
888;Pb;Israël;Chambre Supérieure;1;Octobre 2022;Famille; 26 octobre 2022;Agréable;6.0;;;0;Disney's Newport Bay Club;1;6;octobre;10;2022;0;2022-10-26
889;Vladyslav;Ukraine;Chambre Supérieure - Côté Lac;1;Septembre 2022;Famille; 23 octobre 2022;отель находится возле парка и в отеле нет анимации;6.0;;;0;Disney's Newport Bay Club;1;6;septembre;9;2022;1;2022-10-23
890;Mamyokophoto89;Japon;Chambre Supérieure;2;Septembre 2022;Famille; 22 octobre 2022;Agréable;6.0;;;0;Disney's Newport Bay Club;1;6;septembre;9;2022;1;2022-10-22
891;Tomomi;Japon;Chambre Supérieure - Côté Lac;2;Octobre 2022;Famille; 18 octobre 2022;ふつうかな;6.0;;;0;Disney's Newport Bay Club;1;6;octobre;10;2022;0;2022-10-18
892;Panda_k;Royaume-Uni;Chambre Supérieure;1;Octobre 2022;Famille; 18 octobre 2022;クルーズ船のような大型ホテル;7.0;;;1;Disney's Newport Bay Club;1;6;octobre;10;2022;0;2022-10-18
893;Juan;Espagne;Chambre Supérieure;3;Octobre 2022;Famille; 13 octobre 2022;Un hotel práctico, no esperes más;7.0;;;2;Disney's Newport Bay Club;1;6;octobre;10;2022;0;2022-10-13
894;Manami;Japon;Chambre Supérieure;2;Octobre 2022;Groupe; 9 octobre 2022;また泊まりたいです;8.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2022;0;2022-10-09
895;Julia;Allemagne;Chambre Supérieure avec Terrasse;2;Octobre 2022;Famille; 3 octobre 2022;Agréable;6.0;;;1;Disney's Newport Bay Club;1;6;octobre;10;2022;0;2022-10-03
896;Martino;Mexique;Chambre Supérieure;2;Septembre 2022;Famille; 19 septembre 2022;Esperábamos massss!!! Por el precio!!;7.0;;;1;Disney's Newport Bay Club;1;6;septembre;9;2022;0;2022-09-19
897;Sira;Pays-Bas;Chambre Supérieure;1;Septembre 2022;Famille; 19 septembre 2022;te chaotisch;6.0;;;0;Disney's Newport Bay Club;1;6;septembre;9;2022;0;2022-09-19
898;Slawomir;Pologne;Chambre Supérieure;1;Août 2022;Famille; 18 septembre 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;août;8;2022;1;2022-09-18
899;Meirav;Israël;Chambre Supérieure - Côté Lac;1;Septembre 2022;Voyageur individuel; 18 septembre 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;septembre;9;2022;0;2022-09-18
900;Bilal;Venezuela;Chambre Supérieure - Côté Lac;4;Septembre 2022;Famille; 12 septembre 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;septembre;9;2022;0;2022-09-12
901;Marion;Allemagne;Chambre Supérieure;3;Août 2022;Famille; 29 août 2022;Bien ;7.0;;;1;Disney's Newport Bay Club;1;6;août;8;2022;0;2022-08-29
902;Muhammad;Arabie saoudite;Chambre Supérieure;2;Août 2022;Famille; 23 août 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;août;8;2022;0;2022-08-23
903;גולן;Israël;Chambre Supérieure - Côté Lac;5;Août 2022;Famille; 14 août 2022;אין תמורה לכסף;7.0;;;1;Disney's Newport Bay Club;1;6;août;8;2022;0;2022-08-14
904;Johan;Pays-Bas;Chambre Supérieure - Côté Lac;1;Août 2022;Famille; 14 août 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;août;8;2022;0;2022-08-14
905;Abdulaziz;Arabie saoudite;Chambre Supérieure - Côté Lac;2;Août 2022;Famille; 13 août 2022;لان اكرر الاقامة;6.0;;;1;Disney's Newport Bay Club;1;6;août;8;2022;0;2022-08-13
906;Taixiang;Allemagne;Chambre Supérieure - Côté Lac;1;Août 2022;Couple; 12 août 2022;非常不值;6.0;;;0;Disney's Newport Bay Club;1;6;août;8;2022;0;2022-08-12
907;Jose;Brésil;Chambre Supérieure;3;Juillet 2022;Famille; 10 août 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;juillet;7;2022;1;2022-08-10
908;Shigeki;Royaume-Uni;Chambre Supérieure;2;Août 2022;Famille; 10 août 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;août;8;2022;0;2022-08-10
909;Yu;République tchèque;Chambre Supérieure avec Terrasse;2;Juillet 2022;Famille; 29 juillet 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;juillet;7;2022;0;2022-07-29
910;Gustavo;Brésil;Chambre Supérieure;7;Juillet 2022;Famille; 26 juillet 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;juillet;7;2022;0;2022-07-26
911;Maksymilian;Autriche;Chambre Supérieure;2;Juillet 2022;Famille; 15 juillet 2022;4 Sterne erleben, 5 Sterne zahlen.;7.0;;;1;Disney's Newport Bay Club;1;6;juillet;7;2022;0;2022-07-15
912;Marián;Espagne;Chambre Supérieure;1;Juillet 2022;Famille; 10 juillet 2022;Primera vez en hotel Disney;8.0;;;1;Disney's Newport Bay Club;2;6;juillet;7;2022;0;2022-07-10
913;Alejandro;Espagne;Chambre Supérieure avec Terrasse;3;Juillet 2022;Famille; 9 juillet 2022;maravillosa;8.0;;;0;Disney's Newport Bay Club;2;6;juillet;7;2022;0;2022-07-09
914;Aron;Israël;Chambre Supérieure avec Terrasse;2;Juillet 2022;Famille; 5 juillet 2022;Très bien;8.0;;;1;Disney's Newport Bay Club;2;6;juillet;7;2022;0;2022-07-05
915;Leila;Mozambique;Chambre Supérieure - Côté Lac;4;Juin 2022;Famille; 4 juillet 2022;Foi bom;7.0;;;0;Disney's Newport Bay Club;1;6;juin;6;2022;1;2022-07-04
916;Enrique;Espagne;Chambre Supérieure - Côté Lac;3;Juin 2022;Famille; 29 juin 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;juin;6;2022;0;2022-06-29
917;Yosuke;Japon;Chambre Supérieure;1;Mai 2022;Couple; 25 juin 2022;不愉快;6.0;;;1;Disney's Newport Bay Club;1;6;mai;5;2022;1;2022-06-25
918;Cerqueira;Brésil;Chambre Club Compass - Côté Lac (2 Adultes);2;Juin 2022;Famille; 21 juin 2022;Hotel bom mas extremamente caro;8.0;;;1;Disney's Newport Bay Club;2;6;juin;6;2022;0;2022-06-21
919;Stefanie;Allemagne;Chambre Supérieure avec Terrasse;5;Juin 2022;Famille; 18 juin 2022;Besser als andere Disney-Hotels mit kleinen Mängeln;8.0;;;0;Disney's Newport Bay Club;2;6;juin;6;2022;0;2022-06-18
920;Ronen;Israël;Chambre Supérieure - Côté Lac;3;Mai 2022;Famille; 16 juin 2022;Très bien;8.0;;;2;Disney's Newport Bay Club;2;6;mai;5;2022;1;2022-06-16
921;Patricia;Espagne;Chambre Supérieure;1;Juin 2022;Famille; 4 juin 2022;niños felices;8.0;;;0;Disney's Newport Bay Club;2;6;juin;6;2022;0;2022-06-04
922;Arend;Pays-Bas;Chambre Supérieure;1;Mai 2022;Famille; 24 mai 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;mai;5;2022;0;2022-05-24
923;Mas;Espagne;Chambre Supérieure;2;Mai 2022;Famille; 22 mai 2022;Correcto pero necesita una reforma;7.0;;;0;Disney's Newport Bay Club;1;6;mai;5;2022;0;2022-05-22
924;Enrique;Espagne;Chambre Supérieure - Côté Lac;2;Mai 2022;Famille; 18 mai 2022;Agréable;6.0;;;1;Disney's Newport Bay Club;1;6;mai;5;2022;0;2022-05-18
925;Eduard;Autriche;Chambre Supérieure avec Terrasse;4;Mai 2022;Famille; 15 mai 2022;Beim nächsten Besuch werde ich dieses Hotel nicht mehr auswählen!;8.0;;;0;Disney's Newport Bay Club;2;6;mai;5;2022;0;2022-05-15
926;Ibrahim;Qatar;Chambre Supérieure avec Terrasse;3;Mai 2022;Famille; 14 mai 2022;Bien ;7.0;;;2;Disney's Newport Bay Club;1;6;mai;5;2022;0;2022-05-14
927;Thaila;Brésil;Chambre Supérieure;3;Mars 2022;Famille; 12 mai 2022;caro e quarto apertado;7.0;;;0;Disney's Newport Bay Club;1;6;mars;3;2022;2;2022-05-12
928;Carlos;Suisse;Chambre Supérieure;3;Avril 2022;Famille; 1 mai 2022;Férias Disney Newport Bay Club;8.0;;;0;Disney's Newport Bay Club;2;6;avril;4;2022;1;2022-05-01
929;Veronica;Italie;Chambre Supérieure;2;Février 2022;Famille; 30 avril 2022;carino ma non tornerei;7.0;;;0;Disney's Newport Bay Club;1;6;février;2;2022;2;2022-04-30
930;Javier;Espagne;Chambre Supérieure - Côté Lac;2;Mars 2022;Famille; 26 avril 2022;Caro para lo que ofrece;6.0;;;0;Disney's Newport Bay Club;1;6;mars;3;2022;1;2022-04-26
931;Felipe;Espagne;Chambre Supérieure;1;Février 2022;Famille; 21 avril 2022;hotel antiguo y caro para lo que ofrece;6.0;;;2;Disney's Newport Bay Club;1;6;février;2;2022;2;2022-04-21
932;Darya;Ukraine;Chambre Supérieure - Côté Lac;2;Avril 2022;Famille; 8 avril 2022;нужно улучшая качество уборки и работать над приветливостью персонала;7.0;;;2;Disney's Newport Bay Club;1;6;avril;4;2022;0;2022-04-08
933;Jasmina;Autriche;Chambre Supérieure - Côté Lac;1;Mars 2022;Couple; 8 avril 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;mars;3;2022;1;2022-04-08
934;Agnes;Pays-Bas;Chambre Supérieure - Côté Lac;2;Mars 2022;Famille; 31 mars 2022;we hebben heerlijke dagen in Dinsneyland Parijs gehad!;8.0;;;0;Disney's Newport Bay Club;2;6;mars;3;2022;0;2022-03-31
935;Steven;Belgique;Chambre Supérieure;1;Mars 2022;Couple; 26 mars 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;mars;3;2022;0;2022-03-26
936;Aguirre;Espagne;Chambre Supérieure;1;Mars 2022;Famille; 16 mars 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;mars;3;2022;0;2022-03-16
937;Ben;Pays-Bas;Chambre Supérieure;1;Mars 2022;Famille; 13 mars 2022;Goed naar ons zin gehad raar dat je niet kan pinnen in het hotel;8.0;;;2;Disney's Newport Bay Club;2;6;mars;3;2022;0;2022-03-13
938;Carlos;Espagne;Chambre Supérieure - Côté Lac;3;Mars 2022;Famille; 10 mars 2022;Los desayunos y cenas en el hotel tienen un precio excesivo y el bufete no lo vale.;8.0;;;0;Disney's Newport Bay Club;2;6;mars;3;2022;0;2022-03-10
939;Viviana;Italie;Chambre Supérieure;2;Mars 2022;Famille; 10 mars 2022;Un sogno che va un pò svecchiato;8.0;;;0;Disney's Newport Bay Club;2;6;mars;3;2022;0;2022-03-10
940;Jo;Belgique;Chambre Club Compass (2 Adultes);1;Mars 2022;Famille; 7 mars 2022;Echt genieten in dit mooie hotel.;8.0;;;1;Disney's Newport Bay Club;2;6;mars;3;2022;0;2022-03-07
941;Saskia;Pays-Bas;Chambre Supérieure;3;Mars 2022;Famille; 6 mars 2022;Een heerlijke mini vakantie naar Disney.;8.0;;;1;Disney's Newport Bay Club;2;6;mars;3;2022;0;2022-03-06
942;Camila;Brésil;Chambre Supérieure avec Terrasse;2;Janvier 2022;Famille; 20 février 2022;esperava mais;7.0;;;0;Disney's Newport Bay Club;1;6;janvier;1;2022;1;2022-02-20
943;Salwa;Émirats arabes unis;Chambre Supérieure;1;Janvier 2022;Famille; 18 février 2022;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;janvier;1;2022;1;2022-02-18
944;Daniela;Allemagne;Chambre Supérieure;1;Janvier 2022;Famille; 30 janvier 2022;nett für einen kurzen Zeitraum;6.0;;;0;Disney's Newport Bay Club;1;6;janvier;1;2022;0;2022-01-30
945;Chantal;Belgique;Chambre Supérieure;1;Décembre 2021;Famille; 24 janvier 2022;Agréable;6.0;;;0;Disney's Newport Bay Club;1;6;décembre;12;2021;1;2022-01-24
946;Luciane;Brésil;Chambre Supérieure;1;Janvier 2022;Famille; 22 janvier 2022;foi muito gostoso, só acha que falta um pouco de informação sobre valores de café da manhã no hotel, e ter um ligar para;8.0;;;1;Disney's Newport Bay Club;2;6;janvier;1;2022;0;2022-01-22
947;Evert;Belgique;Chambre Supérieure;1;Janvier 2022;Groupe; 13 janvier 2022;goed voor 1 nacht;7.0;;;0;Disney's Newport Bay Club;1;6;janvier;1;2022;0;2022-01-13
948;Eva;Espagne;Chambre Supérieure;2;Décembre 2021;Famille; 11 janvier 2022;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;décembre;12;2021;1;2022-01-11
949;Schuitema;Pays-Bas;Chambre Supérieure;1;Novembre 2021;Famille; 19 décembre 2021;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;novembre;11;2021;1;2021-12-19
950;Carmen;Allemagne;Chambre Supérieure;1;Septembre 2021;Famille; 18 décembre 2021;Agréable;6.0;;;0;Disney's Newport Bay Club;1;6;septembre;9;2021;3;2021-12-18
951;Angelo;Belgique;Chambre Supérieure - Côté Lac;1;Décembre 2021;Couple; 15 décembre 2021;Goed bed, hygiëne kon een heel stuk beter.;7.0;;;0;Disney's Newport Bay Club;1;6;décembre;12;2021;0;2021-12-15
952;Isabel;Portugal;Chambre Supérieure;1;Décembre 2021;Famille; 11 décembre 2021;Simpática mas não atractiva;6.0;;;0;Disney's Newport Bay Club;1;6;décembre;12;2021;0;2021-12-11
953;Beatriz;Portugal;Chambre Supérieure - Côté Lac;1;Décembre 2021;Famille; 3 décembre 2021;Satisfatória e excelente localização.;8.0;;;0;Disney's Newport Bay Club;2;6;décembre;12;2021;0;2021-12-03
954;Franciscus;Belgique;Chambre Supérieure;1;Novembre 2021;Couple; 2 décembre 2021;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;novembre;11;2021;1;2021-12-02
955;Mihaela;Roumanie;Chambre Supérieure avec Terrasse;1;Novembre 2021;Famille; 2 décembre 2021;Prea mult timp pierdut cu statul la coada, parca asta ar fi scopul calatoriei!;6.0;;;2;Disney's Newport Bay Club;1;6;novembre;11;2021;1;2021-12-02
956;Charlotte;Belgique;Chambre Supérieure;1;Novembre 2021;Famille; 26 novembre 2021;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;novembre;11;2021;0;2021-11-26
957;Victoria;Allemagne;Chambre Supérieure - Côté Lac;1;Novembre 2021;Famille; 25 novembre 2021;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;novembre;11;2021;0;2021-11-25
958;Tanja;Allemagne;Chambre Supérieure;1;Octobre 2021;Famille; 16 novembre 2021;Très bien;8.0;;;1;Disney's Newport Bay Club;2;6;octobre;10;2021;1;2021-11-16
959;Patrick;Allemagne;Chambre Supérieure;1;Novembre 2021;Famille; 11 novembre 2021;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;novembre;11;2021;0;2021-11-11
960;Florentia;Grèce;Chambre Supérieure - Côté Lac;2;Novembre 2021;Famille; 11 novembre 2021;Παραμυθένιο κτήριο. Διαμονή καλή.;6.0;;;0;Disney's Newport Bay Club;1;6;novembre;11;2021;0;2021-11-11
961;Lucia;Allemagne;Chambre Supérieure;2;Octobre 2021;Famille; 29 octobre 2021;es war ok;6.0;;;0;Disney's Newport Bay Club;1;6;octobre;10;2021;0;2021-10-29
962;Diana;Russie;Chambre Supérieure - Côté Lac;2;Octobre 2021;Famille; 28 octobre 2021;Très bien;8.0;;;1;Disney's Newport Bay Club;2;6;octobre;10;2021;0;2021-10-28
963;Timo;Allemagne;Chambre Supérieure;3;Octobre 2021;Groupe; 25 octobre 2021;Très bien;8.0;;;1;Disney's Newport Bay Club;2;6;octobre;10;2021;0;2021-10-25
964;Kim;Belgique;Chambre Supérieure;2;Octobre 2021;Couple; 24 octobre 2021;Top met een prijs;8.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2021;0;2021-10-24
965;Marina;Allemagne;Chambre Supérieure;2;Octobre 2021;Famille; 23 octobre 2021;Lage und Hotel suuuper;7.0;;;2;Disney's Newport Bay Club;1;6;octobre;10;2021;0;2021-10-23
966;J;Allemagne;Chambre Supérieure - Côté Lac;5;Octobre 2021;Famille; 19 octobre 2021;Lage fantastisch, sehr voll und teilweise etwas chaotisch.;6.0;;;0;Disney's Newport Bay Club;1;6;octobre;10;2021;0;2021-10-19
967;Fahruk;Suisse;Chambre Supérieure;2;Octobre 2021;Famille; 18 octobre 2021;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2021;0;2021-10-18
968;Rui;Portugal;Chambre Supérieure;1;Octobre 2021;Famille; 18 octobre 2021;foi uma boa estadia. piscina duncionarios e proximidade aos parques;8.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2021;0;2021-10-18
969;Friderike;Allemagne;Chambre Supérieure;1;Octobre 2021;Famille; 15 octobre 2021;Lage top, renovierungsbedürftig;7.0;;;0;Disney's Newport Bay Club;1;6;octobre;10;2021;0;2021-10-15
970;Marloes;Pays-Bas;Chambre Supérieure - Côté Lac;3;Octobre 2021;Famille; 10 octobre 2021;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;octobre;10;2021;0;2021-10-10
971;Laura;Italie;Chambre Supérieure - Côté Lac;2;Octobre 2021;Famille; 10 octobre 2021;Ottima posizione. Camere spaziose. Colazione non inclusa costa 25euro a persona;7.0;;;3;Disney's Newport Bay Club;1;6;octobre;10;2021;0;2021-10-10
972;Yanian;Espagne;Chambre Supérieure;3;Septembre 2021;Famille; 6 octobre 2021;Servicio de desayuno muy mal;7.0;;;2;Disney's Newport Bay Club;1;6;septembre;9;2021;1;2021-10-06
973;Jordi;Espagne;Chambre Supérieure - Côté Lac;1;Août 2021;Famille; 5 octobre 2021;Muy bonito, ideal para tu viaje a Disneyland.;8.0;;;6;Disney's Newport Bay Club;2;6;août;8;2021;2;2021-10-05
974;Dannic;Pays-Bas;Chambre Supérieure;1;Septembre 2021;Couple; 27 septembre 2021;Het was oké;6.0;;;1;Disney's Newport Bay Club;1;6;septembre;9;2021;0;2021-09-27
975;Sandra;Espagne;Chambre Supérieure - Côté Lac;2;Septembre 2021;Famille; 26 septembre 2021;Mejorable;8.0;;;0;Disney's Newport Bay Club;2;6;septembre;9;2021;0;2021-09-26
976;Kerstin;Allemagne;Chambre Supérieure - Côté Lac;2;Septembre 2021;Couple; 25 septembre 2021;Gute Lage zum Park, aber naja…;7.0;;;1;Disney's Newport Bay Club;1;6;septembre;9;2021;0;2021-09-25
977;Mamen;Espagne;Chambre Supérieure - Côté Lac;1;Septembre 2021;Famille; 24 septembre 2021;El mismo hotel que hace 20 años;6.0;;;3;Disney's Newport Bay Club;1;6;septembre;9;2021;0;2021-09-24
978;Grazia;Italie;Chambre Supérieure;1;Septembre 2021;Groupe; 22 septembre 2021;Disneyland;8.0;;;0;Disney's Newport Bay Club;2;6;septembre;9;2021;0;2021-09-22
979;Yvonne;Suisse;Chambre Supérieure;3;Septembre 2021;Famille; 22 septembre 2021;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;septembre;9;2021;0;2021-09-22
980;Lorenzo;Italie;Chambre Supérieure;3;Septembre 2021;Famille; 17 septembre 2021;Location fantastica per visitare disneyland.;8.0;;;0;Disney's Newport Bay Club;2;6;septembre;9;2021;0;2021-09-17
981;Katharina;Allemagne;Chambre Supérieure;1;Septembre 2021;Couple; 13 septembre 2021;Etwas in die Jahre gekommen;8.0;;;1;Disney's Newport Bay Club;2;6;septembre;9;2021;0;2021-09-13
982;Larscheid;Allemagne;Chambre Supérieure;4;Août 2021;Famille; 10 septembre 2021;Agréable;6.0;;;1;Disney's Newport Bay Club;1;6;août;8;2021;1;2021-09-10
983;Ele;Espagne;Chambre Supérieure;1;Septembre 2021;Famille; 3 septembre 2021;Très bien;8.0;;;0;Disney's Newport Bay Club;2;6;septembre;9;2021;0;2021-09-03
984;Teresa;Espagne;Chambre Club Compass (2 Adultes);3;Août 2021;Couple; 30 août 2021;Buena;6.0;;;0;Disney's Newport Bay Club;1;6;août;8;2021;0;2021-08-30
985;Temmera;Pays-Bas;Chambre Supérieure - Côté Lac;2;Août 2021;Famille; 24 août 2021;Bien ;7.0;;;0;Disney's Newport Bay Club;1;6;août;8;2021;0;2021-08-24
986;Gianluca;Italie;Chambre Supérieure - Côté Lac;2;Août 2021;Famille; 18 août 2021;Nella norma… niente di eccezionale;7.0;;;0;Disney's Newport Bay Club;1;6;août;8;2021;0;2021-08-18
987;Daniela;Suisse;Chambre Supérieure;3;Juillet 2021;Groupe; 26 juillet 2021;Zimmer wurde nicht gemacht;6.0;;;0;Disney's Newport Bay Club;1;6;juillet;7;2021;0;2021-07-26
988;Sami;Arabie saoudite;Chambre Supérieure;4;Juillet 2021;Famille; 19 juillet 2021;Agréable;6.0;;;9;Disney's Newport Bay Club;1;6;juillet;7;2021;0;2021-07-19
989;Cihan;Allemagne;Chambre Supérieure;2;Juillet 2021;Famille; 18 juillet 2021;Essentielles Wasser für 8 Euro per Liter;7.0;;;1;Disney's Newport Bay Club;1;6;juillet;7;2021;0;2021-07-18
990;J;Portugal;Chambre Supérieure - Côté Lac;3;Juillet 2021;Famille; 14 juillet 2021;Agréable;6.0;;;0;Disney's Newport Bay Club;1;6;juillet;7;2021;0;2021-07-14
991;Peter;Pays-Bas;Chambre Supérieure;1;Juillet 2021;Couple; 12 juillet 2021;Agréable;6.0;;;2;Disney's Newport Bay Club;1;6;juillet;7;2021;0;2021-07-12
992;Ignacio;Espagne;Chambre Supérieure – Côté Lac (3 Adultes + 1 Enfant);1;Septembre 2020;Famille; 28 septembre 2020;Bien ;7.0;;;1;Disney's Newport Bay Club;1;6;septembre;9;2020;0;2020-09-28
