country;nuitee;traveler_infos;review_title;positive_review;negative_review;usefulness_review;delay_comment;id_client
France;1;Famille;Je recommande cette;L hôtel était Magnifique chaque pièce avait un thème de marvel le personnel était parfait toujours a nos écoute il répondent à tous nos question plusieurs services sont à notre disposition un magnifique hôtel je le recommande une piscine magnifique les animations au top;Le siphon du lavabo et baignoire etais un peu l isolation de la chambre haletante n etais pas top;0;0;d135f246-3f72-4f62-9b8e-a05644f8cdf5
France;1;Famille;Agréable;;;0;0;199a1afb-b146-417e-a462-9a2b0af9940f
France;1;Famille;Très bien;;;0;0;f3a56afa-0515-4bdd-bfcb-34c644553d6d
Suisse;2;Famille;Great stay;;;1;0;69103487-2861-4bbb-9c15-26c7e0baa817
Égypte;3;Famille;Très bien;;;0;1;5c07a9cb-5c41-465a-80d3-f1700d15c3b1
France;1;Famille;Exceptionnel;;;0;0;2883a776-ef84-49a8-99b4-d6525c031222
Belgique;1;Couple;Très bien;;;0;0;4d9949c1-1c3c-4512-aff9-667c0752802b
France;1;Famille;Fabuleux ;Le restaurant Downtown manque un peu plus de choix et un peu plus de saveurs.;;0;0;4ec04e9f-b257-4f5f-85dc-c23ecf81f1ed
Autriche;1;Famille;Exceptionnel;;;0;0;8363de71-315c-4669-ad1f-464d2fee810e
France;1;Famille;Exceptionnel;;;0;0;dc9e2bb0-6ed8-43ea-9886-c50ba0eaea5c
Italie;1;Couple;Mauvais;;;0;0;98a6d366-dd86-40fc-80f2-93bc4d3541ee
France;1;Famille;Mauvais;;;0;1;1b2d0b3e-38d7-4966-be10-4f746b55937d
France;1;Famille;Exceptionnel;nouvelle déco et personnel au top;;0;0;1ee398da-5420-4fe5-b287-0b7ed6a2ec34
Royaume-Uni;3;Famille;Location was useful but not worth the breakfast prices. Nice Marvel theme but nothing special.;;;1;1;73f70a67-c8fb-42fe-bf73-241e17e930d8
France;1;Famille;Agréable;;;0;0;95fc2e5c-5a5c-4dd2-849c-9441c2ff64c8
France;1;Famille;Exceptionnel;;;0;1;2bc61472-40a0-43fb-acb3-4776707a628b
France;1;Famille;Fabuleux ;La situation géographique, le confort et décoration de la chambre;Le tarif du restaurant Manhattan est excessif même si le repas était bon. Menu pas forcement adapté pour les petits;0;0;2a5a5dbd-fe27-4413-bf4e-4bb2648202dc
Autriche;1;Famille;Fabuleux ;;;0;1;dc7fc94b-42a8-4d2e-9e55-6217354b86af
Espagne;1;Couple;Muy buena opción si visitas Disneyland Paris;;;0;0;1817d792-a222-41e3-a808-a4687d566863
France;1;Voyageur individuel;Fabuleux ;;;0;0;dd0d3c32-3637-4790-9845-aabbe0b1d48b
Suisse;2;Famille;Fabuleux ;L'emplacement est idéal et l'hôtel est très beau. Le personnel de la boutique est très serviable. Et le personnel très accueillant.;Qu'il n'y est pas le petit-dejeuner compris au minimum dans le prix qui est très élevé. Et que la chambre avec vue sur jardin donnait directement sur un arbre ce qui nous a empêché de profiter de la vue.;0;1;7969ed3f-6db8-47ef-abfc-832042d5078e
Ukraine;2;Famille;Exceptionnel;;;0;2;5c88f41d-4716-495a-90d9-334268212c0c
France;1;Famille;Magique;Magique;Rien;0;0;1005d574-30a2-4bcc-bc5f-3dcd7dc084ae
Allemagne;2;Famille;Exceptionnel;;;0;0;5fbb3356-ba83-4ecb-bb88-7f2ce66ceae9
France;1;Famille;Bien ;;;0;0;07f08931-99f9-4848-a7c9-dc0d1c8e0947
France;1;Famille;Très bon séjour;La décoration,le restaurant,la proximité avec le bar,grande chambre;Obliger de réserver le bar et restaurant;0;0;bffb7a6f-cb48-4f0b-ac44-bba74f50eed8
Espagne;1;Famille;Bien ;;;1;0;368fc238-2e07-4944-a02a-4be6fc26ef37
Allemagne;1;Famille;Très bien;;;0;0;789cd8d1-5ef0-403e-ad09-d828f18cef73
France;1;Famille;Décevant;la proximité avec le parc;"la salle de bain pas nettoyée avec des serviettes usagées. 
l’attente pour vérifier notre réservation";0;0;75e92cfc-f61d-4209-b756-25a54ccf5592
Suisse;3;Famille;Exceptionnel;;;0;0;dd468890-fb80-48dd-9742-01acfc479e75
Suisse;2;Couple;Fabuleux ;;;0;1;7e664326-2671-4672-97dd-42980a3242bf
Singapour;1;Famille;Disappointing and never again;;;1;0;a1e7fbf9-d054-4567-b9d1-4253145852e3
France;1;Famille;Fabuleux ;;;0;0;e8195cc4-9f20-4265-8b84-f0f2f2f4405e
Belgique;1;Couple;Exceptionnel;;;0;1;bc1526c4-5841-4a18-b71c-e43ffce79f71
;1;Famille;Majestueux endroit.;"Belle chambre. Déco magique. 
Bel hôtel. Très beau.";Tout bien. Superbe;0;0;5f4523ee-4ccb-487d-b96f-7f0f9edfc8b5
France;2;Famille;Exceptionnel;;;0;1;1e28d445-bbcc-4591-988e-313f743d7f96
France;1;Famille;Fabuleux ;;;0;1;7615ebcf-6220-4329-9f16-2a2f3519e8d5
Égypte;2;Famille;Exceptionnel;;;0;0;c9c44c6f-327b-4d35-a751-b46f2f671cc0
Espagne;3;Famille;Passable;;;3;0;b0ac2cdb-18fc-40b0-bd90-a6dc407c05f1
France;1;Famille;Exceptionnel;Très bien;Personnel un peux long au demande;0;0;e8f4b47e-277d-440b-aeed-e46894fcc46b
Suisse;4;Famille;Décevant;;;0;0;91e8fe85-3e12-443f-9aed-d8d18fe9cebf
Serbie;1;Famille;Très bien;;;0;1;c3dd4569-2e5e-424a-8a45-7e1f12de734d
Suisse;1;Famille;Bien ;L'emplacement, la chambre, la déco de l'hôtel.;Les prix des 2 restaurants totalement prohibits (37 eur le menu enfant !!!! de qui se moque-t-on ?). Hôtel trop cher pour ce que c'est, mais bon certains sont prêts à se saigner pour la magie Disney.;3;0;c64285ee-8ce8-4877-af01-1255c7cbcdf6
France;1;Famille;Très bien;;;0;0;16232d58-4d87-44b4-a250-955224136d3d
Allemagne;2;Famille;Médiocre ;;;0;0;78ad6af8-4144-48ab-81fb-d5c243e7f13e
France;3;Famille;Très bel hôtel;Cadre classe et moderne, chambre grande, confortable, calme et avec tous les équipements nécessaires. Les bars et restaurants de l'hôtel sont onéreux mais qualitatifs, la piscine spacieuse, boutique sympathique et personnel comme toujours à Disney très agréable. Enfin, la position de l'hôtel, à 2 pas des parcs, est idéale!;Les mesures sanitaires limitent certaines prestations : le petit-déjeuner à volonté n'est pas en buffet, le sauna et le jaccuzi de la piscine n'étaient pas accessibles... Le prix lui n'est pas réduit pour autant!;1;0;66b0241b-c96f-4696-b576-60d27dc94e3a
Allemagne;1;Famille;Passable;;;0;0;4ea549e4-419b-4c1b-b963-dde9cd39dcec
Suisse;2;Groupe;Fabuleux ;;;0;0;74640647-5efb-46fc-9141-9a89932c467e
États-Unis;1;Famille;absolutely amazing;;;0;0;93c1fcc4-4780-4d71-b3a2-8b17ddf209ac
Suisse;1;Famille;Très bien;;;0;0;c8d52fa2-be83-424b-a4c8-39dfd5a94d30
France;1;Famille;Bien ;;;0;0;e5627d81-ebf2-4ab6-befc-adcd9e2d4632
Royaume-Uni;2;Famille;Très bien;;;2;0;262cb946-e947-48de-96a1-ff93ef4f82fb
France;1;Famille;Fabuleux ;;;0;0;bdfb6040-e2bf-4f66-b771-8ad5ec2f1a94
Suisse;1;Famille;Exceptionnel;;;0;1;fee55ad9-9de6-4ea9-b874-3401333839e5
France;2;Famille;Féerique;"Literie très confortable, super télé, chambre et salle de bain très propre
Personnel accueillant et serviable 
Déco génialissime surtout pour les enfants";"Petit déjeuner excessivement cher pour ce que c'est, personnel qui sert les boissons pas très agréable
Le restaurant également pas terrible tout comme son prix
C'est vraiment le gros bémol de l'hôtel";2;0;e29c8ea0-d55a-4fb0-8ff2-bef6362108e1
États-Unis;2;Famille;Agréable;;;0;0;bf341fff-a8ee-42ef-8856-cef9688f2ecd
Royaume-Uni;3;Famille;Exceptionnel;;;0;0;c0d245ec-e3d5-42ef-a82a-d0bf0b6f2846
Royaume-Uni;3;Famille;could be better;;;0;0;743ee6d5-1f5e-4a04-b42a-b2145ef80d3d
Suisse;1;Famille;Fabuleux ;;;0;0;0c5a0920-a574-4b78-b279-fb6e5b4c8ae7
France;1;Famille;Exceptionnel;;;0;1;2f43b0d0-03fb-4603-8735-c193a2c4a3fe
Espagne;1;Famille;Superhotel;;;0;0;e4216c74-7291-4ee4-8708-04cbb3d3e42e
France;1;Famille;magique;tout était parfait apres je touve le prix assez cher quand meme;tout;0;3;f4417dd6-5573-4da3-9b53-b62f8bcca7ab
France;1;Famille;Mon rêve;Le bar génial👍;L'accueil sécurité très froid et agressif;2;0;329cc9de-ad08-4af2-8e14-ebe0c249c155
France;1;Famille;Exceptionnel;L'hotel est magnifique. En vrai fan de Marvel, la chambre, les restaurants, le petit déjeuner, les décors, l'ambiance... tout était parfait !;Rien;1;1;383e3ecb-bf0c-45ad-923b-ae348c99dd8e
Portugal;3;Couple;ENTRE O SONHO E O PESADELO;;;0;0;b96da032-3f09-4487-aec6-9c0980f39ac2
Allemagne;3;Famille;Great hotel for everyone especially Marvel fans;;;0;1;c94e8214-6052-4332-8954-758f89635170
Suisse;2;Famille;Bien ;;;0;0;e9e56c5d-e76c-4379-99a2-51e405e0a851
France;1;Famille;Exceptionnel;;;0;0;e0439b85-2f83-4543-956e-17c98fe5184e
France;1;Couple;Hôtel Disney's New-York;Grand lit, proximité du parc, personnel présent, chambre moderne.;Poils, cheveux dans lavabo, poussières sur les luminaires. Pas d'accès à Disney plus dans un hôtel Disney.;0;0;44a2a6b5-b7da-498a-abca-e9debe248e46
France;1;Couple;Passable;Bien situé;;0;1;1ffdbd9d-7ee4-4790-9e93-873e5db95a04
France;2;Famille;Hotel conseillé fortement;La propreté, l'hôtel est superbe, les employés sont tous au top, bravo.;"Pas de brosse pour les toilettes dans la chambre.
Magasins autour de l'hôtel avant de rentrer dans le Park ouvert seulement à partir de 17h, si votre départ est à midi vous pouvez rien faire pour passer le temps. Petit déjeuner trop trop cher.";2;0;83c3cd29-5eba-479d-8efb-8196997542f4
France;1;Voyageur individuel;Fabuleux ;;;0;3;5a992edf-95da-4c61-82c5-d537ac8c439f
France;1;Famille;Exceptionnel;;;0;0;0050c1c4-4c1e-4a32-8345-3b3d465d0273
France;1;Couple;Exceptionnel;Le petit déjeune;Le prix un peu cher;3;1;7984ea84-ac22-47c0-8136-c3dce296234c
France;1;Couple;Exceptionnel;;;0;0;b2ee6c89-3913-41fc-b84f-87b118639873
Portugal;2;Famille;Très bien;;;0;0;9aec1784-614e-47a7-8ed3-6d255e133959
France;1;Famille;Exceptionnel;;;0;0;a7fd5a56-f156-4375-8414-98297075f304
Belgique;2;Famille;Exceptionnel;Tout était parfait accès parc facile;;0;0;d20d8fc8-49ca-4b4f-83bb-3498325afcc2
France;1;Famille;Séjour qui correspond à mes attentes;"Localisation (à peine 10min à pieds des parcs)
Chambre spacieuse
Piscine intérieure bien entretenue et chauffée
Articles de toilettes disponibles 
Restaurant Manhattan très bon 
Personnel aimable et réactif 
Bagagerie et dépos des valises en chambre
Peignoirs et chaussons sur demande
Équipements de la chambre modernes et de qualité
Cafetière, café, thé, bouilloire, sèche-cheveux, mini frigo";"Propreté qui laisse à désirer au vu du standing de l’hôtel (taches suspectes sur les murs…)
Les prises à coté du lit ne fonctionnaient pas
Clef de chambre qui ne fonctionnait pas 
Café et thé en chambre mais manquerait de quoi préparer un chocolat chaud";1;0;9e108448-52fc-445b-8d34-2472cb10d56e
Belgique;1;Famille;Fabuleux ;;;0;0;cdcea57d-d797-4568-bb11-8d6205fbde26
Portugal;2;Famille;Exceptionnel;;;0;0;2724d08e-eac9-4ca5-8fb7-9715b8b892ca
Bulgarie;1;Famille;Exceptionnel;;;0;0;18379ede-7181-4959-8be1-7a42e784ed82
Guyane française;2;Famille;Très bien;"Décors superbes 
Très belle chambre 
Proximité de Dysney Village et des parcs";"Menage de la chambre avec de nombreux oublis :lavabo non nettoyé, remplacement des serviettes oublié, tasse à café vide oubliée
Seul bémol sur tout le séjour";0;0;1b3cb6c9-696a-4d98-9974-f94f0b89f597
France;1;Couple;Exceptionnel;;;0;1;d4d55241-9f2d-4acf-9ed7-1b1a4e4772b3
France;2;Couple;tres bon sejour;;;0;1;bee2f086-0266-4fe9-bcc2-59245fe4c4e6
France;1;Couple;Exceptionnel;La décoration , la sympathie des casts members, le cadre , les restaurants , la boutique;Rien;0;0;629432ff-fe9a-462d-a6ab-d89b16f716e2
États-Unis;2;Couple;Exceptionnel;;;0;0;300c5d91-7f19-4ff0-bfa7-b99aed794d89
Royaume-Uni;2;Famille;とても快適だったので、次回も泊まりたい。;;;0;0;2e431659-ac20-4b1b-94d0-d7086b378049
Espagne;1;Famille;Cher mais à la hauteur du prix pour ceux qui aiment Marvel;"personnel très poli et disponible
Decoration magnifique 
petit dejeuner très cher mais copieux";la piscine est magnifique mais très profonde. C'est conçu pour inciter les gens à rester peu de temps. Pas de bassin enfant.;1;1;a7d6c74b-c5e4-4007-be70-ca90c179bc87
Roumanie;1;Couple;Very Good Hotel;;;0;1;23d1e1ce-a3ff-4f6c-875e-0a1c12f5b46d
Belgique;1;Famille;Agréable;;;0;1;c4efa570-5e4e-4166-85ca-74a2b1a21759
Lituanie;1;Famille;Fabuleux ;;;0;0;1f1355f6-ca2f-4f75-b723-c29e25570113
Belgique;1;Famille;Fabuleux ;;;0;1;1d834ea9-13ca-435c-8a83-7df3c125853d
France;2;Famille;Bien mais petits détails à faire attention;"Le personnel très gentille 
Merci à la conciergerie, ils sont top
Le bar est génial
Il faut rester plusieurs jours pour apprécie l'hôtel
Restaurant du soir downtown tres bien. Nous étions avec un serveur adorable.
Piscine et terrain de sport super";"Il manquait les capsules de cafés
Et il y avait des tâches de café 
Dommage
Pour le pdj a volonté, difficile d'avoir les plats
Plus personne pour prendre notre commande alors que le restaurants ne comptait pas beaucoup de clients";1;0;4b733a5e-1835-4528-8aaa-3ac8509a515c
France;2;Famille;Fabuleux ;;;0;0;abdde27c-3c0d-4bcb-babf-bf6eeb0376c2
Israël;2;Famille;מלון מצויין;;;0;0;6cd13c13-3b79-4c0e-ba28-c9712e9371d2
France;3;Famille;Super !;"Chambre confortable et propre.
Proximité des parcs";Les prix des restaurants de l'hôtel étaient un peu excessif;1;0;a2480a4a-8911-4a4b-b254-702c01ddf00b
Belgique;1;Famille;Exceptionnel;;;0;0;9627d7a5-4bd3-40bc-ba63-bcfd5e0e29a1
France;2;Famille;Exceptionnel;Tout: la deco, l'emplacement, le personnel très avenant.;Prix du petit déjeuner un peu excessif.;3;0;0705a7e2-1f94-4fd2-952f-0970c9dfe213
France;1;Couple;Exceptionnel;;;0;0;631130c3-71d6-49a4-991b-0299fdef7d66
France;1;Famille;Exceptionnel;;;0;0;bea866bb-f9ba-4136-9314-deba3d889c89
Italie;1;Couple;Stupendo 😍;;;0;0;aeaeeed9-b979-4556-93bb-5d2d1771ff25
Israël;3;Famille;Fabuleux ;;;1;0;1d7553a7-47e2-4ddd-a6d1-21f498459a82
France;1;Couple;Exceptionnel;;;0;0;73c0440d-d1ef-49a6-a682-c11298e00560
France;1;Famille;Exceptionnel;;;0;0;bfde1bed-5ee7-4f92-b711-7378556e8d58
Allemagne;2;Couple;Exceptionnel;;;0;0;041ed9c3-6ffd-4b76-946f-5eaa7fe965c0
Belgique;1;Couple;Nightmare;;;4;2;aba4c245-a5ea-40fb-9af8-ca2b1dfe9ef5
France;1;Couple;Fabuleux ;;;0;0;76157f2f-027e-4514-bdf8-31c48c13a5f9
Royaume-Uni;3;Famille;Exceptionnel;;;0;0;3cb52938-0dc1-466d-aabf-1f75a1e60eab
France;2;Famille;Exceptionnel;;;0;0;6e192fa0-b446-440a-8843-90e4179d83f2
Arabie saoudite;1;Groupe;Great for Marvel lovers!;;;0;0;e94aeef1-387e-4f0a-a159-51ab3964a17e
France;3;Famille;Très bien;;;0;0;62da2231-ef43-407a-abe6-cb24e0242be3
France;1;Famille;Exceptionnel;;;0;0;e2632994-7c34-4d5d-82a3-c2ad850a1a2e
Royaume-Uni;1;Couple;Exceptionnel;;;0;0;eb235cf0-b69a-4295-b974-1316f415c7a9
Belgique;1;Famille;Exceptionnel;chambre superbes piscine super personnel très a l écoute et aimable très bien situer juste derrière le village a refaire;rien;0;0;1fa54ed5-eff3-4d5d-bce2-40d7f97b69b8
France;1;Voyageur individuel;Exceptionnel;;;0;0;8541163d-3b5c-41a6-ad46-5e345af1c271
France;3;Famille;Fabuleux ;Très confortable,joli décor ,proche du parc;La douche pas très pratique pour un établissement refait;0;0;9b1505b8-27a8-4b5e-bb35-21a181a95f49
Italie;2;Famille;Exceptionnel;;;1;0;12964a02-be27-49e5-bf62-fb078fde9fb4
Qatar;2;Famille;Fabuleux ;;;0;1;32a7f672-a81d-4b5f-94ec-50b0faaa07a5
France;3;Famille;Séjours magiques;L originalité, le calme, le confort, et la proximité !;;0;1;e960fdaa-cc98-4e04-a868-67621417d698
Italie;1;Couple;Très bien;;;0;0;910e9c05-da99-49bd-a794-7c70ad10fc9d
France;3;Couple;Quite disappointed;;;1;0;ddec2956-59c4-489e-b55f-5518a6b5eed2
France;1;Famille;Fabuleux ;;;0;0;e37a31ec-ee8f-45c6-b2b8-d811dd19e74f
France;1;Voyageur individuel;Exceptionnel;"Un hôtel incroyable, des casts au top, attentifs à nos besoins et qui partage la passion Marvel. 
Des œuvres d’arts à couper le souffle du rez-de-chaussée en passant à chaque étage.
Marvel Design Studio, un endroit parfait pour montré sa créativité.
La Super Hero Station, que dire … juste magnifique, les photos locations sont juste incroyable. (Possibilité de la faire plusieurs fois dans la journée en fonction des créneaux qu’ils restent) 
Le Skyline Bar, un endroit fabuleux tant au Bleecker Street Lounge ou la déco est juste whaou. 
Le Downtown Restaurant, un buffet à volonté servit à table, les assiettes sont un délice, le lieu est juste superbe. 
La visite Art Guardian est juste superbe, on apprend tout ce qu’il faut savoir sur les œuvres installer dans l’hôtel, chaque œuvre est unique. 
Cet hôtel nous fais juste perdre la tête tellement il y a a voir, chaque pièce à son lot de surprise.";;0;0;b4b0028a-0632-457c-b99d-762433f87a99
Belgique;1;Famille;séjour de deux jours, très agréable . a refaire!;"hôtel rénové il y a peu, donc dans un état impeccable, nous sommes fan de Marvel, c'est pour cela que nous y avons été, nous avons donc été gâtés par la belle décoration extérieure et intérieure dans ce thème.
Personnel disponible et très agréable.
Petit déjeuner bien varié .
nous y retournerons!";rien :);0;0;98dcc0d4-8e51-4db2-baf5-3976336eb8b8
Suisse;1;Famille;Très bien;;;0;1;e9c3dad1-543d-4c58-8585-3367c5a881a1
Canada;4;Famille;not good and we had to leave and check out one day earlier even we paid for 4 nights;;;1;0;2a48e811-9934-4077-8430-aa352ab57488
France;1;Famille;Fabuleux ;L'emplacement le personnel et la décoration très classe;Le tarif est excessif et la piscine un peu trop simpliste ainsi que le jaccuzzi en hors service;0;1;190df8df-0ecd-49a7-880f-55d10c4a3819
Suisse;2;Groupe;très déçu par le service et les réservations en général, mais l'hotel lui même a été très apprécié.;"très bel hotel et confort parfait; piscine super; bien placé; agréable;";"les réservations étaient en dessous de tout ce que j'ai jamais pu voir; 2 matinées de perdues pour les joindre. 58 minutes en ligne à attendre; Puis impossibilité de réserver pour le lendemain alors que j'avais mis une option la veille; je n'ai jamais vu un service aussi lamentable et j'ai du réserver sur booking qui a été la seule possibilité après 48h de bataille avec le service réservation. Idem pour prendre des billets pour le parc au check in de l'hotel. Une honte qui a nécessité à nouveau un achat direct par internet sans passer par les services hôteliers… pas digne d'un hotel de ce standing et prix";5;0;f9053b6c-6ce1-4d49-af9f-f87cb5fc6b7d
Qatar;2;Famille;Exceptionnel;;;0;0;95a998b2-ebfa-46ef-add5-d7ba8a9655ff
Belgique;1;Famille;Fabuleux ;;;0;1;07cb5289-9276-4d21-8105-d61b89cb81ce
Royaume-Uni;2;Famille;Hotel well renovated. Comfortable. Mod cons. Expensive. Not sure re longevity of fittings.;;;2;0;33da5c46-a895-429c-9db4-a8831eba5b1b
Autriche;3;Famille;Fabuleux ;;;0;0;dd2b4d23-4729-409c-b77d-28798e9bf0ed
