Names;Country;room_type;nuitee;reservation_date;traveler_infos;date_review;review_title;grade_review;positive_review;negative_review;usefulness_review;UniqueID;hotel;level_grade_review;level_hotel;month_str;month_num;year;delay_comment;date
Emmadeno;France;Chambre Standard Cars;1;Novembre 2021;Groupe; 25 novembre 2021;Proche du parc mais vraiment pas qualitatif pour le prix payé !;4.0;"L'emplacement proche du parc avec la navette gratuite 
- La possibilité d'envoyer les bagages directement à la gare (moyennent finance)
- Le personnel";"Il manquait des équipement de bases (brosse pour les toilettes, porte savon, etc.)
- Les équipements présents sont vétustes 
- La propreté laisse à désirer 
- Chambre vieillotte qui a mal vieillit !
- Moquette au sol...";0;EmmadenoFranceChambre Standard CarsNovembre 2021GroupeCommentaire envoyé le 25 novembre 2021Proche du parc mais vraiment pas qualitatif pour le prix payé !;Santa_Fe;0;2;novembre;11;2021;0;2021-11-01
Nadia;Belgique;Chambre Standard Cars;1;Octobre 2021;Famille; 25 novembre 2021;bon sejour;8.0;tout est très bien, prix du déjeuner très cher;;0;NadiaBelgiqueChambre Standard CarsOctobre 2021FamilleCommentaire envoyé le 25 novembre 2021bon sejour;Santa_Fe;2;2;octobre;10;2021;1;2021-10-01
Tomomi;Suisse;Chambre Standard Cars - Côté Rivière;1;Octobre 2021;Famille; 25 novembre 2021;Très bien;8.0;;;0;TomomiSuisseChambre Standard Cars - Côté RivièreOctobre 2021FamilleCommentaire envoyé le 25 novembre 2021Très bien;Santa_Fe;2;2;octobre;10;2021;1;2021-10-01
Laure;France;Chambre Standard Cars;1;Novembre 2021;Famille; 25 novembre 2021;Agréable;6.0;"personnage disney
personnel tres agréable et a l ecoute";"A notre arrivée beaucoup d attente pour la reception
impossibilte de manger au restaurant de l'hotel car complet. J'aurais aimé etre prevenu qu'il fallait reserver.";0;LaureFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 25 novembre 2021Agréable;Santa_Fe;1;2;novembre;11;2021;0;2021-11-01
Ana;Espagne;Chambre Standard Cars;3;Novembre 2021;Famille; 25 novembre 2021;Exceptionnel;10.0;;;0;AnaEspagneChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 25 novembre 2021Exceptionnel;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Sabicléclé;France;Chambre Standard Cars;2;Novembre 2021;Famille; 24 novembre 2021;Top pour un séjour magique;9.0;magie de Disney;les personnes bruyantes et nombreuses à table;0;SabiclécléFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 24 novembre 2021Top pour un séjour magique;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Paula;Espagne;Chambre Standard Cars;1;Novembre 2021;Famille; 24 novembre 2021;Descanso;9.0;;;1;PaulaEspagneChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 24 novembre 2021Descanso;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Céline;Belgique;Chambre Standard Cars;1;Novembre 2021;Famille; 24 novembre 2021;bon séjour maman fille dans l’esprit de Disney;8.0;"l’esprit Disney 
la proximité entre le parking et la chambre";;0;CélineBelgiqueChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 24 novembre 2021bon séjour maman fille dans l’esprit de Disney;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Emeline;France;Chambre Standard Cars;1;Novembre 2021;Couple; 24 novembre 2021;Merveilleux;9.0;;;0;EmelineFranceChambre Standard CarsNovembre 2021CoupleCommentaire envoyé le 24 novembre 2021Merveilleux;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Mélissandre;France;Chambre Standard Cars;1;Novembre 2021;Groupe; 24 novembre 2021;Assez médiocre ;3.0;;;0;MélissandreFranceChambre Standard CarsNovembre 2021GroupeCommentaire envoyé le 24 novembre 2021Assez médiocre ;Santa_Fe;0;2;novembre;11;2021;0;2021-11-01
Priscille;France;Chambre Standard Cars;1;Novembre 2021;Famille; 24 novembre 2021;Hôtel juste bon pour y dormir;5.0;La literie, la propreté;"L'accueil du personnel.
Lenteur excessive à l'enregistrement. Personnel dépassé et même ironique quand on fait une demande.";0;PriscilleFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 24 novembre 2021Hôtel juste bon pour y dormir;Santa_Fe;0;2;novembre;11;2021;0;2021-11-01
Laetitia;France;Chambre Standard Cars - Côté Rivière;1;Novembre 2021;Famille; 24 novembre 2021;Séjour a proximité du parc mais qui ne vaut pas son prix;5.0;La proximité du parc Disney, la possibilité d'y aller a pied, le stationnement de la voiture a côté de l'accès de la chambre, chambre bien chauffée en hiver, eau bien chaude dans la douche. Aspect thématique extérieur de l'hôtel joli, surtout de nuit, intérieur type motel américain sur Cars, sympa pour les enfants;Premier accueil par l'agent de sécurité au niveau de la barrière d'accès très désagréable, aucune politesse, gros blanc, il n'ouvrait pas la barrière sans dire un mot comme si nous devions deviner quoi faire, pas d'explications (pas génial pour un premier contact dans l'univers Mickey...), personnel de la réception agréable mais qui se garde bien de vous dire que votre magicpass est crédité de 4 euros pour vous permettre d'acheter des cafés au distributeur (merci a l'agent d'entretien qui nous en a informé), chambre plutôt exiguë, WC entartré, poignée de fenêtre cassée, mauvaise insonorisation, nous avons été réveillés plusieurs fois par les voisins du dessus. Pas de micro-ondes dans la chambre (pour réchauffer le biberon de bébé) et petit dej en sus pour la modique somme de 21e / personne. Disney + pourrait etre proposé d'emblée sur les télés qui équipent ces chambres car les programmes etaient plus limités par rapport au tarif appliqué. En bref, chambre qui ne justifie clairement pas ce prix (180 euros). Nous ne renouvelerons pas l'expérience dans les hôtels Disney.;1;LaetitiaFranceChambre Standard Cars - Côté RivièreNovembre 2021FamilleCommentaire envoyé le 24 novembre 2021Séjour a proximité du parc mais qui ne vaut pas son prix;Santa_Fe;0;2;novembre;11;2021;0;2021-11-01
Urdi;Roumanie;Chambre Standard Cars;1;Novembre 2021;Couple; 24 novembre 2021;Fabuleux ;9.0;;;0;UrdiRoumanieChambre Standard CarsNovembre 2021CoupleCommentaire envoyé le 24 novembre 2021Fabuleux ;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Marie;France;Chambre Standard Cars;1;Novembre 2021;Famille; 23 novembre 2021;Très bien;8.0;"- Ambiance Cars
- Bon équipement 
- propreté 
- machine à café à disposition dans les couloirs de l’hôtel";-;0;MarieFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 23 novembre 2021Très bien;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Jennifer;France;Chambre Standard Cars;1;Novembre 2021;Famille; 23 novembre 2021;très bien pour y dormir 2 nuits mais pas plus, vis à vis du prix je m'attendais à mieux;7.0;la proximité avec le parc, la disponibilité du personnel à l'accueil, le prêt de la bouilloire;les chambres sont très petites pour le prix, la salle de bain est vétuste et la vasque tachée, les lits sont petits;1;JenniferFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 23 novembre 2021très bien pour y dormir 2 nuits mais pas plus, vis à vis du prix je m'attendais à mieux;Santa_Fe;1;2;novembre;11;2021;0;2021-11-01
Charline;France;Chambre Standard Cars;1;Octobre 2021;Famille; 23 novembre 2021;Bien ;7.0;Personnel très sympathique et accueillant. Chambre simple mais propre.;Le tarif dont celui du petit déjeuner !!;0;CharlineFranceChambre Standard CarsOctobre 2021FamilleCommentaire envoyé le 23 novembre 2021Bien ;Santa_Fe;1;2;octobre;10;2021;1;2021-10-01
Anonyme;Belgique;;1;Novembre 2021;Famille; 23 novembre 2021;Très bien;8.0;;;0;AnonymeBelgiquenanNovembre 2021FamilleCommentaire envoyé le 23 novembre 2021Très bien;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Adeline;France;Chambre Standard Cars;1;Novembre 2021;Famille; 23 novembre 2021;Exceptionnel;10.0;;;0;AdelineFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 23 novembre 2021Exceptionnel;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Bérengère;Belgique;Chambre Standard Cars;1;Novembre 2021;Famille; 22 novembre 2021;bon dans l ensemble;8.0;parking aisé. facilité pour obtenir le pass .;la sdb pourrait être un peu mieux entretenue.;0;BérengèreBelgiqueChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 22 novembre 2021bon dans l ensemble;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Serge;Belgique;Chambre Standard Cars;2;Novembre 2021;Famille; 22 novembre 2021;Séjour agréable terni par des voisins de chalbre très bruyants;8.0;Petit déjeuner parfait;Acoustique des chambres;0;SergeBelgiqueChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 22 novembre 2021Séjour agréable terni par des voisins de chalbre très bruyants;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Marjorie;France;Chambre Standard Cars;2;Novembre 2021;Famille; 22 novembre 2021;un super séjour en famille;10.0;La proximité de l’hôtel, l’accueil du personnel, le buffet à volonté, la chambre et la literie.;Le bruit insupportable des gens la nuit dans les chambres proche ou à l’étage je n’avais encore jamais eu ça . Un enfer;0;MarjorieFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 22 novembre 2021un super séjour en famille;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Jasmin;Allemagne;Chambre Standard Cars;1;Novembre 2021;Famille; 22 novembre 2021;Insgesamt war alles ok 👍🏽;8.0;;;0;JasminAllemagneChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 22 novembre 2021Insgesamt war alles ok 👍🏽;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Rachel;Royaume-Uni;Chambre Standard Cars;1;Novembre 2021;Famille; 22 novembre 2021;Fab location, good sized rooms, comfortable and well thought-out.;8.0;;;0;RachelRoyaume-UniChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 22 novembre 2021Fab location, good sized rooms, comfortable and well thought-out.;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Edith;Pays-Bas;Chambre Standard Cars;2;Novembre 2021;Famille; 22 novembre 2021;fijn verblijf , aanrader;9.0;;;0;EdithPays-BasChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 22 novembre 2021fijn verblijf , aanrader;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Emmanuelle;France;Chambre Standard Cars;1;Novembre 2021;Famille; 22 novembre 2021;Assez médiocre ;3.0;"Bien placé 
Navette facilement accessible";"Chambre petite qui mériterai un bon rafraîchissement!
Réservation pour 2 adultes et 2 enfants... surprise mes enfants n'étaient pas dans le réservation...
Le nettoyage des chambres est fait a l'arrache ! 
Des bouteilles sous les lits étaient encore là des anciens occupants 
Nous avaons passé une autre nuit au B&B hôtel 
Pour moin cher ac petit dej compris 
Et un super standing!";0;EmmanuelleFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 22 novembre 2021Assez médiocre ;Santa_Fe;0;2;novembre;11;2021;0;2021-11-01
Willem;Pays-Bas;Chambre Standard Cars;4;Novembre 2021;Famille; 21 novembre 2021;Très bien;8.0;;;0;WillemPays-BasChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 21 novembre 2021Très bien;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Anonyme;Royaume-Uni;;3;Novembre 2021;Famille; 21 novembre 2021;very good;7.0;;;0;AnonymeRoyaume-UninanNovembre 2021FamilleCommentaire envoyé le 21 novembre 2021very good;Santa_Fe;1;2;novembre;11;2021;0;2021-11-01
Catherine;Royaume-Uni;Chambre Standard Cars;2;Novembre 2021;Groupe; 21 novembre 2021;Exceptionnel;10.0;;;0;CatherineRoyaume-UniChambre Standard CarsNovembre 2021GroupeCommentaire envoyé le 21 novembre 2021Exceptionnel;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Robyn;Royaume-Uni;Chambre Standard Cars;2;Novembre 2021;Groupe; 21 novembre 2021;Good value hotel, comfortable beds, would stay again;8.0;;;0;RobynRoyaume-UniChambre Standard CarsNovembre 2021GroupeCommentaire envoyé le 21 novembre 2021Good value hotel, comfortable beds, would stay again;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Sylvie;France;Chambre Standard Cars;2;Novembre 2021;Famille; 21 novembre 2021;Fabuleux ;9.0;;;0;SylvieFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 21 novembre 2021Fabuleux ;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Hita;France;Chambre Standard Cars;1;Novembre 2021;Couple; 21 novembre 2021;Bon, mais.........;5.0;Emplacement par rapport au parc.;Les chariot de menage dans le couloir, l'isolation en général.;0;HitaFranceChambre Standard CarsNovembre 2021CoupleCommentaire envoyé le 21 novembre 2021Bon, mais.........;Santa_Fe;0;2;novembre;11;2021;0;2021-11-01
Thi;Espagne;Chambre Standard Cars;2;Novembre 2021;Famille; 20 novembre 2021;el hotel está muy bien y cerca del parque;8.0;;;0;ThiEspagneChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 20 novembre 2021el hotel está muy bien y cerca del parque;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Audrey;France;Chambre Standard Cars;1;Novembre 2021;Famille; 20 novembre 2021;Très bien;8.0;;;0;AudreyFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 20 novembre 2021Très bien;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Haeck;Belgique;Chambre Standard Cars;1;Novembre 2021;Famille; 20 novembre 2021;Très bien;8.0;;;0;HaeckBelgiqueChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 20 novembre 2021Très bien;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Yldc;France;Chambre Standard Cars - Côté Rivière;1;Novembre 2021;Famille; 20 novembre 2021;Très bien;8.0;Rapport qualité prix imbattable via booking;Rien;0;YldcFranceChambre Standard Cars - Côté RivièreNovembre 2021FamilleCommentaire envoyé le 20 novembre 2021Très bien;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Nils;Allemagne;Chambre Standard Cars - Côté Rivière;3;Novembre 2021;Voyageur individuel; 20 novembre 2021;Magischer Aufenthalt;9.0;;;0;NilsAllemagneChambre Standard Cars - Côté RivièreNovembre 2021Voyageur individuelCommentaire envoyé le 20 novembre 2021Magischer Aufenthalt;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Kellylgja;France;Chambre Standard Cars - Côté Rivière;3;Novembre 2021;Couple; 20 novembre 2021;Bien;8.0;"L'emplacement, avec la navette incluse dans le prix 
Chambre spacieuse";"Tout de même cher pour les équipements et la qualité globale. 
Salle de bain dans son jus";0;KellylgjaFranceChambre Standard Cars - Côté RivièreNovembre 2021CoupleCommentaire envoyé le 20 novembre 2021Bien;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Sandra;Belgique;Chambre Standard Cars - Côté Rivière;1;Novembre 2021;Voyageur individuel; 20 novembre 2021;Pas mal, je reviendrai peut-être.;8.0;Je n’ai pas pris le petit déjeuner à l’hôtel, je tre ou e dommage que le petit déjeuné ne soit plus inclus dans la réservation. Et les prix pour un petit déjeuné sont exagérés.;L’attende dans la file pour être enregistrée.;0;SandraBelgiqueChambre Standard Cars - Côté RivièreNovembre 2021Voyageur individuelCommentaire envoyé le 20 novembre 2021Pas mal, je reviendrai peut-être.;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Sophie;France;Chambre Standard Cars;1;Novembre 2021;Famille; 20 novembre 2021;parfait !;10.0;tout était parfait !;;0;SophieFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 20 novembre 2021parfait !;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Vanessa;France;Chambre Standard Cars;1;Novembre 2021;Famille; 20 novembre 2021;Très bien;8.0;J'adore cet hôtel ! Il est magnifique;Le seul hic Très froid dans la chambre , le chauffage était dans la salle de bain donc insuffisant;1;VanessaFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 20 novembre 2021Très bien;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Marjorie;France;Chambre Standard Cars - Proche Commodités;1;Novembre 2021;Voyageur individuel; 19 novembre 2021;Exceptionnel;10.0;;;0;MarjorieFranceChambre Standard Cars - Proche CommoditésNovembre 2021Voyageur individuelCommentaire envoyé le 19 novembre 2021Exceptionnel;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Audrey;France;Chambre Standard Cars - Côté Rivière;1;Novembre 2021;Groupe; 19 novembre 2021;Exceptionnel;10.0;;;0;AudreyFranceChambre Standard Cars - Côté RivièreNovembre 2021GroupeCommentaire envoyé le 19 novembre 2021Exceptionnel;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Valerie;France;Chambre Standard Cars;1;Novembre 2021;Famille; 19 novembre 2021;Très bien;8.0;;;0;ValerieFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 19 novembre 2021Très bien;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Alice;France;Chambre Standard Cars;1;Novembre 2021;Famille; 19 novembre 2021;Très bien;8.0;;;0;AliceFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 19 novembre 2021Très bien;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Papaalen;France;Chambre Standard Cars;1;Novembre 2021;Famille; 19 novembre 2021;Fabuleux ;9.0;;;0;PapaalenFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 19 novembre 2021Fabuleux ;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Channel;France;Chambre Standard Cars;1;Novembre 2021;Famille; 19 novembre 2021;Exceptionnel;10.0;;;0;ChannelFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 19 novembre 2021Exceptionnel;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Fakefighter;Pays-Bas;Chambre Standard Cars;2;Novembre 2021;Couple; 19 novembre 2021;Fabuleux ;9.0;;;0;FakefighterPays-BasChambre Standard CarsNovembre 2021CoupleCommentaire envoyé le 19 novembre 2021Fabuleux ;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Ben;France;Chambre Standard Cars;2;Novembre 2021;Groupe; 19 novembre 2021;Fabuleux ;9.0;L'univers Cars, les 4 boissons offertes et la proximité avec les parcs Disney !;;0;BenFranceChambre Standard CarsNovembre 2021GroupeCommentaire envoyé le 19 novembre 2021Fabuleux ;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Christine;France;Chambre Standard Cars;1;Novembre 2021;Famille; 19 novembre 2021;Très beau séjours magique et agréable;9.0;Le calme de la chambre;Les literies sont pas trop confortable;0;ChristineFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 19 novembre 2021Très beau séjours magique et agréable;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Elisa;Belgique;Chambre Standard Cars;1;Novembre 2021;Couple; 19 novembre 2021;Fabuleux ;9.0;;;0;ElisaBelgiqueChambre Standard CarsNovembre 2021CoupleCommentaire envoyé le 19 novembre 2021Fabuleux ;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Alvin;France;Chambre Standard Cars;1;Novembre 2021;Famille; 18 novembre 2021;Fabuleux ;9.0;Hôtel très bien décoré et personnel très agréable;Bruit de vmc dans la douche;0;AlvinFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 18 novembre 2021Fabuleux ;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Collette;Royaume-Uni;Chambre Standard Cars;2;Novembre 2021;Famille; 18 novembre 2021;Fabuleux ;9.0;;;0;ColletteRoyaume-UniChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 18 novembre 2021Fabuleux ;Santa_Fe;2;2;novembre;11;2021;0;2021-11-01
Didier;France;Chambre Standard Cars;1;Novembre 2021;Famille; 18 novembre 2021;Bien ;7.0;Du vomi dans la chambre..écœurant....;;0;DidierFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 18 novembre 2021Bien ;Santa_Fe;1;2;novembre;11;2021;0;2021-11-01
Karine;France;Chambre Standard Cars;1;Novembre 2021;Famille; 18 novembre 2021;Bien ;7.0;;;0;KarineFranceChambre Standard CarsNovembre 2021FamilleCommentaire envoyé le 18 novembre 2021Bien ;Santa_Fe;1;2;novembre;11;2021;0;2021-11-01
